Epoch 1, Train Loss: 110598480.0000, Valid Loss: 547113.1875, SSIM MAE: 1.1501, Size MAE: 0.5643, Best Vloss: inf, Best SSIM MAE: inf, Best Size MAE: inf
Epoch 1559, Train Loss: 1125.2123, Valid Loss: 8.9298, SSIM MAE: 0.0004, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000349, Best Size MAE: 0.002226
Epoch 1560, Train Loss: 65.7288, Valid Loss: 8.9351, SSIM MAE: 0.0004, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000349, Best Size MAE: 0.002226
Epoch 1561, Train Loss: 42.5300, Valid Loss: 8.9366, SSIM MAE: 0.0004, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000349, Best Size MAE: 0.002226
Epoch 1562, Train Loss: 1454.4978, Valid Loss: 8.9369, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000349, Best Size MAE: 0.002226
Epoch 1563, Train Loss: 81.5943, Valid Loss: 8.9343, SSIM MAE: 0.0004, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000349, Best Size MAE: 0.002226
Epoch 1564, Train Loss: 130.6265, Valid Loss: 8.9406, SSIM MAE: 0.0004, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000349, Best Size MAE: 0.002226
Epoch 1565, Train Loss: 58.9675, Valid Loss: 8.9324, SSIM MAE: 0.0004, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000349, Best Size MAE: 0.002226
Epoch 1566, Train Loss: 54.1949, Valid Loss: 8.9377, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000349, Best Size MAE: 0.002226
Epoch 1567, Train Loss: 20.1309, Valid Loss: 8.9365, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000349, Best Size MAE: 0.002226
Epoch 1568, Train Loss: 19.4103, Valid Loss: 8.9310, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000345, Best Size MAE: 0.002226
Epoch 1569, Train Loss: 63.0949, Valid Loss: 8.9289, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000342, Best Size MAE: 0.002226
Epoch 1570, Train Loss: 26.7307, Valid Loss: 8.9325, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000342, Best Size MAE: 0.002226
Epoch 1571, Train Loss: 1370.8654, Valid Loss: 8.9240, SSIM MAE: 0.0004, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000342, Best Size MAE: 0.002226
Epoch 1572, Train Loss: 34.5625, Valid Loss: 8.9254, SSIM MAE: 0.0004, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000342, Best Size MAE: 0.002226
Epoch 1573, Train Loss: 54.1912, Valid Loss: 8.9255, SSIM MAE: 0.0004, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000342, Best Size MAE: 0.002226
Epoch 1574, Train Loss: 179.5046, Valid Loss: 8.9204, SSIM MAE: 0.0004, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000342, Best Size MAE: 0.002226
Epoch 1575, Train Loss: 131.2946, Valid Loss: 8.9081, SSIM MAE: 0.0004, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000342, Best Size MAE: 0.002226
Epoch 1576, Train Loss: 26.6371, Valid Loss: 8.9114, SSIM MAE: 0.0004, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000342, Best Size MAE: 0.002225
Epoch 1577, Train Loss: 104.7656, Valid Loss: 8.9115, SSIM MAE: 0.0004, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000342, Best Size MAE: 0.002224
Epoch 1578, Train Loss: 8.3473, Valid Loss: 8.9059, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000342, Best Size MAE: 0.002224
Epoch 1579, Train Loss: 243.4634, Valid Loss: 8.9117, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000340, Best Size MAE: 0.002223
Epoch 1580, Train Loss: 264.0959, Valid Loss: 8.9261, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000340, Best Size MAE: 0.002223
Epoch 1581, Train Loss: 15.0995, Valid Loss: 8.9331, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000340, Best Size MAE: 0.002223
Epoch 1582, Train Loss: 295.5298, Valid Loss: 8.9079, SSIM MAE: 0.0004, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000340, Best Size MAE: 0.002223
Epoch 1583, Train Loss: 93.9551, Valid Loss: 8.9147, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000340, Best Size MAE: 0.002223
Epoch 1584, Train Loss: 23.4523, Valid Loss: 8.9234, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000340, Best Size MAE: 0.002223
Epoch 1585, Train Loss: 66.7994, Valid Loss: 8.9143, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000337, Best Size MAE: 0.002222
Epoch 1586, Train Loss: 24.1893, Valid Loss: 8.9129, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000337, Best Size MAE: 0.002222
Epoch 1587, Train Loss: 45.9759, Valid Loss: 8.9220, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000332, Best Size MAE: 0.002221
Epoch 1588, Train Loss: 57.8008, Valid Loss: 8.9198, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000332, Best Size MAE: 0.002221
Epoch 1589, Train Loss: 57.7316, Valid Loss: 8.9165, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000332, Best Size MAE: 0.002221
Epoch 1590, Train Loss: 77.3647, Valid Loss: 8.9295, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000332, Best Size MAE: 0.002220
Epoch 1591, Train Loss: 518.4442, Valid Loss: 8.9254, SSIM MAE: 0.0004, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000332, Best Size MAE: 0.002220
Epoch 1592, Train Loss: 36.3890, Valid Loss: 8.9249, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000332, Best Size MAE: 0.002220
Epoch 1593, Train Loss: 702.5234, Valid Loss: 8.9309, SSIM MAE: 0.0004, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000332, Best Size MAE: 0.002220
Epoch 1594, Train Loss: 2172.4773, Valid Loss: 8.9420, SSIM MAE: 0.0004, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000332, Best Size MAE: 0.002220
Epoch 1595, Train Loss: 48.3308, Valid Loss: 8.9190, SSIM MAE: 0.0004, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000332, Best Size MAE: 0.002220
Epoch 1596, Train Loss: 55.2733, Valid Loss: 8.9185, SSIM MAE: 0.0004, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000332, Best Size MAE: 0.002220
Epoch 1597, Train Loss: 16.6347, Valid Loss: 8.9260, SSIM MAE: 0.0004, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000332, Best Size MAE: 0.002220
Epoch 1598, Train Loss: 39.0266, Valid Loss: 8.9176, SSIM MAE: 0.0004, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000332, Best Size MAE: 0.002220
Epoch 1599, Train Loss: 358.5059, Valid Loss: 8.9328, SSIM MAE: 0.0004, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000332, Best Size MAE: 0.002220
Epoch 1600, Train Loss: 107.2405, Valid Loss: 8.9255, SSIM MAE: 0.0004, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000332, Best Size MAE: 0.002220
Epoch 1601, Train Loss: 137.6130, Valid Loss: 8.9154, SSIM MAE: 0.0004, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000332, Best Size MAE: 0.002220
Epoch 1602, Train Loss: 18.7774, Valid Loss: 8.9184, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000332, Best Size MAE: 0.002220
Epoch 1603, Train Loss: 38.1480, Valid Loss: 8.9250, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000332, Best Size MAE: 0.002220
Epoch 1604, Train Loss: 139.0980, Valid Loss: 8.9299, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000332, Best Size MAE: 0.002220
Epoch 1605, Train Loss: 61.3840, Valid Loss: 8.9302, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000332, Best Size MAE: 0.002220
Epoch 1606, Train Loss: 310.6151, Valid Loss: 8.9453, SSIM MAE: 0.0004, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000332, Best Size MAE: 0.002220
Epoch 1607, Train Loss: 10.5889, Valid Loss: 8.9360, SSIM MAE: 0.0004, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000332, Best Size MAE: 0.002220
Epoch 1608, Train Loss: 143.9700, Valid Loss: 8.9352, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000332, Best Size MAE: 0.002220
Epoch 1609, Train Loss: 13.5380, Valid Loss: 8.9304, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000332, Best Size MAE: 0.002220
Epoch 1610, Train Loss: 12.7499, Valid Loss: 8.9231, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000329, Best Size MAE: 0.002220
Epoch 1611, Train Loss: 1552.5614, Valid Loss: 8.9354, SSIM MAE: 0.0004, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000323, Best Size MAE: 0.002220
Epoch 1612, Train Loss: 21.7338, Valid Loss: 8.9290, SSIM MAE: 0.0004, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000323, Best Size MAE: 0.002220
Epoch 1613, Train Loss: 15.8062, Valid Loss: 8.9284, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000323, Best Size MAE: 0.002220
Epoch 1614, Train Loss: 19.9723, Valid Loss: 8.9095, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000323, Best Size MAE: 0.002220
Epoch 1615, Train Loss: 106.6019, Valid Loss: 8.9189, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000323, Best Size MAE: 0.002220
Epoch 1616, Train Loss: 59.6528, Valid Loss: 8.9216, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000323, Best Size MAE: 0.002220
Epoch 1617, Train Loss: 105.0564, Valid Loss: 8.9135, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000323, Best Size MAE: 0.002220
Epoch 1618, Train Loss: 68.2566, Valid Loss: 8.9088, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000323, Best Size MAE: 0.002220
Epoch 1619, Train Loss: 28.6946, Valid Loss: 8.9061, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000323, Best Size MAE: 0.002220
Epoch 1620, Train Loss: 107.8498, Valid Loss: 8.9163, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000318, Best Size MAE: 0.002220
Epoch 1621, Train Loss: 112.3691, Valid Loss: 8.9146, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000318, Best Size MAE: 0.002220
Epoch 1622, Train Loss: 798.4943, Valid Loss: 8.9356, SSIM MAE: 0.0004, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000318, Best Size MAE: 0.002220
Epoch 1623, Train Loss: 12.8729, Valid Loss: 8.9455, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000318, Best Size MAE: 0.002220
Epoch 1624, Train Loss: 84.8384, Valid Loss: 8.9455, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000318, Best Size MAE: 0.002220
Epoch 1625, Train Loss: 11.6492, Valid Loss: 8.9327, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000318, Best Size MAE: 0.002220
Epoch 1626, Train Loss: 24.6220, Valid Loss: 8.9327, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000310, Best Size MAE: 0.002220
Epoch 1627, Train Loss: 87.8150, Valid Loss: 8.9174, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000303, Best Size MAE: 0.002220
Epoch 1628, Train Loss: 10.8537, Valid Loss: 8.9205, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000303, Best Size MAE: 0.002220
Epoch 1629, Train Loss: 81.9269, Valid Loss: 8.9216, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000303, Best Size MAE: 0.002220
Epoch 1630, Train Loss: 39.4521, Valid Loss: 8.9103, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000303, Best Size MAE: 0.002220
Epoch 1631, Train Loss: 33.6423, Valid Loss: 8.9191, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000303, Best Size MAE: 0.002220
Epoch 1632, Train Loss: 38.3374, Valid Loss: 8.9047, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000302, Best Size MAE: 0.002220
Epoch 1633, Train Loss: 269.9093, Valid Loss: 8.8898, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000300, Best Size MAE: 0.002220
Epoch 1634, Train Loss: 27.4350, Valid Loss: 8.8849, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8895, Best SSIM MAE: 0.000300, Best Size MAE: 0.002220
Epoch 1635, Train Loss: 22.4052, Valid Loss: 8.8852, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000300, Best Size MAE: 0.002220
Epoch 1636, Train Loss: 8.7893, Valid Loss: 8.8925, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000300, Best Size MAE: 0.002220
Epoch 1637, Train Loss: 150.2371, Valid Loss: 8.8930, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000294, Best Size MAE: 0.002220
Epoch 1638, Train Loss: 24.5126, Valid Loss: 8.9005, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000294, Best Size MAE: 0.002220
Epoch 1639, Train Loss: 15.6268, Valid Loss: 8.8992, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000294, Best Size MAE: 0.002220
Epoch 1640, Train Loss: 19.5115, Valid Loss: 8.8978, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000293, Best Size MAE: 0.002220
Epoch 1641, Train Loss: 2460.2749, Valid Loss: 8.9016, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1642, Train Loss: 23.2283, Valid Loss: 8.9015, SSIM MAE: 0.0004, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1643, Train Loss: 905.0090, Valid Loss: 8.9043, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1644, Train Loss: 9.1341, Valid Loss: 8.9028, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1645, Train Loss: 2252.4309, Valid Loss: 8.8970, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1646, Train Loss: 44.0645, Valid Loss: 8.8938, SSIM MAE: 0.0004, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1647, Train Loss: 29.9086, Valid Loss: 8.8866, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1648, Train Loss: 16.2238, Valid Loss: 8.8971, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1649, Train Loss: 13.7105, Valid Loss: 8.8897, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1650, Train Loss: 237.5707, Valid Loss: 8.8936, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1651, Train Loss: 83.4834, Valid Loss: 8.8975, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1652, Train Loss: 27.8947, Valid Loss: 8.8967, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1653, Train Loss: 12955.8398, Valid Loss: 8.9003, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1654, Train Loss: 244.0765, Valid Loss: 8.9119, SSIM MAE: 0.0004, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1655, Train Loss: 80.1236, Valid Loss: 8.9152, SSIM MAE: 0.0004, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1656, Train Loss: 215.2091, Valid Loss: 8.9161, SSIM MAE: 0.0004, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1657, Train Loss: 20977.7168, Valid Loss: 8.9376, SSIM MAE: 0.0004, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1658, Train Loss: 13.1354, Valid Loss: 8.9424, SSIM MAE: 0.0004, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1659, Train Loss: 215.7833, Valid Loss: 8.9429, SSIM MAE: 0.0004, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1660, Train Loss: 276.1142, Valid Loss: 8.9407, SSIM MAE: 0.0004, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1661, Train Loss: 86.4189, Valid Loss: 8.9414, SSIM MAE: 0.0004, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1662, Train Loss: 139.6113, Valid Loss: 8.9406, SSIM MAE: 0.0004, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1663, Train Loss: 13.7059, Valid Loss: 8.9399, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1664, Train Loss: 189.5465, Valid Loss: 8.9379, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1665, Train Loss: 1490.7067, Valid Loss: 8.9429, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1666, Train Loss: 144.2224, Valid Loss: 8.9463, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1667, Train Loss: 10.0265, Valid Loss: 8.9433, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1668, Train Loss: 1002.7775, Valid Loss: 8.9361, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1669, Train Loss: 382.8922, Valid Loss: 8.9345, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1670, Train Loss: 56.4379, Valid Loss: 8.9304, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1671, Train Loss: 23.3976, Valid Loss: 8.9301, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1672, Train Loss: 1039.7462, Valid Loss: 8.9335, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1673, Train Loss: 39.9387, Valid Loss: 8.9309, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1674, Train Loss: 56.9843, Valid Loss: 8.9335, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1675, Train Loss: 600.2672, Valid Loss: 8.9298, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1676, Train Loss: 1663.2845, Valid Loss: 8.9343, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1677, Train Loss: 10.7765, Valid Loss: 8.9371, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1678, Train Loss: 108.1111, Valid Loss: 8.9319, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1679, Train Loss: 11.0306, Valid Loss: 8.9279, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1680, Train Loss: 1212.1045, Valid Loss: 8.9243, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1681, Train Loss: 31.8605, Valid Loss: 8.9239, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1682, Train Loss: 478.2626, Valid Loss: 8.9212, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1683, Train Loss: 8.8851, Valid Loss: 8.9215, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1684, Train Loss: 104.4788, Valid Loss: 8.9213, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1685, Train Loss: 10.9266, Valid Loss: 8.9209, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1686, Train Loss: 26.3591, Valid Loss: 8.9203, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1687, Train Loss: 27.0781, Valid Loss: 8.9168, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1688, Train Loss: 16.6650, Valid Loss: 8.9169, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1689, Train Loss: 162.8730, Valid Loss: 8.9165, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1690, Train Loss: 2942.4460, Valid Loss: 8.9325, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1691, Train Loss: 91.7783, Valid Loss: 8.9377, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1692, Train Loss: 44.0708, Valid Loss: 8.9386, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1693, Train Loss: 230.6723, Valid Loss: 8.9342, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
Epoch 1694, Train Loss: 12.3718, Valid Loss: 8.9318, SSIM MAE: 0.0003, Size MAE: 0.0022, Best Vloss: 8.8849, Best SSIM MAE: 0.000288, Best Size MAE: 0.002220
